ID,Origin,core_label,Subcel1,Localization,Type
Zm00001eb297280,unknown,Core Gene,plas,Cytoplasm,Soluble
Zm00001eb207890,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb190380,WGD,Core Gene,cyto,Cell membrane,Membrane
Zm00001eb096480,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb221830,unknown,Core Gene,cyto,Mitochondrion,Membrane
Zm00001eb322880,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb322140,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb235180,Tandem,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb011270,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb392190,WGD,Core Gene,plas,Endoplasmic reticulum,Membrane
Zm00001eb348140,WGD,Near-Core Gene,plas,Endoplasmic reticulum,Membrane
Zm00001eb306700,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb292050,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb240440,unknown,Core Gene,plas,Plastid,Membrane
Zm00001eb246560,WGD,Near-Core Gene,plas,Cell membrane,Membrane
Zm00001eb140100,unknown,Core Gene,plas,Mitochondrion,Membrane
Zm00001eb058000,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb065380,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb215030,WGD,Core Gene,plas,Golgi apparatus,Membrane
Zm00001eb111760,WGD,Core Gene,chlo,Extracellular,Soluble
Zm00001eb265200,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb018960,unknown,Core Gene,chlo,Plastid,Membrane
Zm00001eb006140,unknown,Core Gene,chlo,Lysosome/Vacuole,Soluble
Zm00001eb408490,unknown,Near-Core Gene,plas,Cell membrane,Membrane
Zm00001eb074970,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb260690,Tandem,Core Gene,cyto,Extracellular,Soluble
Zm00001eb345790,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb308920,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb345510,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb251550,unknown,Core Gene,plas,Lysosome/Vacuole,Membrane
Zm00001eb151650,unknown,Core Gene,extr,Lysosome/Vacuole,Soluble
Zm00001eb145880,WGD,Near-Core Gene,plas,Cell membrane,Membrane
Zm00001eb091160,unknown,Dispensable Gene,nucl,Nucleus,Soluble
Zm00001eb321010,unknown,Core Gene,plas,Golgi apparatus,Membrane
Zm00001eb157610,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb361150,WGD,Core Gene,plas,Cell membrane,Membrane
Zm00001eb253510,WGD,Core Gene,plas,Cell membrane,Membrane
Zm00001eb066830,WGD,Core Gene,extr,Extracellular,Soluble
Zm00001eb054660,WGD,Core Gene,plas,Golgi apparatus,Membrane
Zm00001eb187910,Tandem,Core Gene,cyto,Peroxisome,Soluble
Zm00001eb244410,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb216290,WGD,Core Gene,plas,Cell membrane,Membrane
Zm00001eb182580,unknown,Dispensable Gene,nucl,Endoplasmic reticulum,Membrane
Zm00001eb065100,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb033830,unknown,Core Gene,cyto,Cell membrane,Membrane
Zm00001eb417920,unknown,Core Gene,nucl,Mitochondrion,Soluble
Zm00001eb142190,WGD,Core Gene,nucl,Mitochondrion,Membrane
Zm00001eb155280,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb130840,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb288450,Tandem,Core Gene,chlo,Plastid,Soluble
Zm00001eb183160,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb204770,Tandem,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb175400,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb037430,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb378980,unknown,Core Gene,chlo,Plastid,Soluble
Zm00001eb001910,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb219590,Tandem,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb214920,WGD,Core Gene,mito,Nucleus,Soluble
Zm00001eb231730,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb209750,Both,Core Gene,mito,Nucleus,Soluble
Zm00001eb137400,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb193600,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb424110,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb403260,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb272480,unknown,Core Gene,vacu,Golgi apparatus,Membrane
Zm00001eb143310,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb371550,unknown,Near-Core Gene,chlo,Endoplasmic reticulum,Soluble
Zm00001eb078470,unknown,Core Gene,E.R.,Nucleus,Soluble
Zm00001eb018480,unknown,Core Gene,vacu,Extracellular,Soluble
Zm00001eb364220,unknown,Core Gene,extr,Cytoplasm,Soluble
Zm00001eb233740,unknown,Core Gene,extr,Cell membrane,Membrane
Zm00001eb209660,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb409270,WGD,Near-Core Gene,plas,Cell membrane,Membrane
Zm00001eb107600,unknown,Core Gene,mito,Nucleus,Soluble
Zm00001eb198570,Both,Core Gene,nucl,Nucleus,Soluble
Zm00001eb202120,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb357700,WGD,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb029110,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb066010,unknown,Core Gene,nucl,Cell membrane,Membrane
Zm00001eb380520,unknown,Near-Core Gene,plas,Cell membrane,Membrane
Zm00001eb219400,Both,Core Gene,mito,Nucleus,Soluble
Zm00001eb136430,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb118010,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb102410,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb269520,WGD,Core Gene,plas,Lysosome/Vacuole,Soluble
Zm00001eb070620,Tandem,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb003860,unknown,Core Gene,E.R.,Mitochondrion,Membrane
Zm00001eb181330,Tandem,Core Gene,nucl,Nucleus,Soluble
Zm00001eb043050,unknown,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb228600,unknown,Core Gene,cyto,Mitochondrion,Soluble
Zm00001eb128380,unknown,Near-Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb016780,WGD,Core Gene,cyto,Nucleus,Soluble
Zm00001eb157740,Both,Core Gene,cyto_nucl,Nucleus,Soluble
Zm00001eb352820,WGD,Core Gene,cyto,Peroxisome,Soluble
Zm00001eb314040,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb145970,WGD,Near-Core Gene,plas,Golgi apparatus,Membrane
Zm00001eb073110,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb020210,unknown,Dispensable Gene,nucl,Cytoplasm,Soluble
Zm00001eb090530,unknown,Dispensable Gene,nucl,Cytoplasm,Soluble
Zm00001eb399360,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb099810,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb428620,Tandem,Core Gene,cyto,Lysosome/Vacuole,Soluble
Zm00001eb042130,unknown,Core Gene,plas,Cytoplasm,Soluble
Zm00001eb079830,Tandem,Core Gene,plas,Nucleus,Soluble
Zm00001eb098040,unknown,Core Gene,plas,Endoplasmic reticulum,Membrane
Zm00001eb388700,unknown,Dispensable Gene,cyto,Peroxisome,Soluble
Zm00001eb356010,WGD,Core Gene,cyto,Cell membrane,Membrane
Zm00001eb006950,WGD,Near-Core Gene,cyto,Nucleus,Soluble
Zm00001eb323900,unknown,Dispensable Gene,nucl,Nucleus,Soluble
Zm00001eb095730,unknown,Core Gene,nucl,Nucleus,Soluble
Zm00001eb407260,Tandem,Near-Core Gene,nucl,Nucleus,Soluble
Zm00001eb375440,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb400750,WGD,Core Gene,mito,Peroxisome,Soluble
Zm00001eb007730,WGD,Core Gene,mito,Peroxisome,Soluble
Zm00001eb408180,unknown,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb114360,WGD,Core Gene,nucl,Nucleus,Soluble
Zm00001eb368400,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb073710,unknown,Near-Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb192900,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb337200,unknown,Core Gene,chlo,Extracellular,Soluble
Zm00001eb314900,WGD,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb299590,Tandem,Core Gene,cyto,Cell membrane,Membrane
Zm00001eb285000,unknown,Core Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb236950,Tandem,Near-Core Gene,chlo,Nucleus,Soluble
Zm00001eb196960,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb179780,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb422180,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb059680,unknown,Dispensable Gene,chlo,Golgi apparatus,Membrane
Zm00001eb039600,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb171970,Tandem,Core Gene,chlo,Extracellular,Soluble
Zm00001eb086520,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb129640,Tandem,Core Gene,plas,Mitochondrion,Membrane
Zm00001eb341960,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb137590,WGD,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb252250,unknown,Core Gene,nucl,Endoplasmic reticulum,Membrane
Zm00001eb329460,Tandem,Core Gene,mito,Extracellular,Soluble
Zm00001eb208580,WGD,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb194620,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb397020,unknown,Core Gene,golg,Peroxisome,Membrane
Zm00001eb418050,unknown,Core Gene,extr,Endoplasmic reticulum,Membrane
Zm00001eb376160,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb294200,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb292680,unknown,Core Gene,extr,Cell membrane,Membrane
Zm00001eb155350,WGD,Core Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb163590,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb343110,WGD,Core Gene,plas,Endoplasmic reticulum,Membrane
Zm00001eb289230,unknown,Core Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb188580,WGD,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb077770,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb233880,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb168380,unknown,Core Gene,cyto,Peroxisome,Soluble
Zm00001eb047200,Both,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb400040,unknown,Core Gene,chlo,Plastid,Membrane
Zm00001eb400550,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb363940,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb310820,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb331730,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb273400,unknown,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb277610,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb233760,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb254130,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb185480,Tandem,Core Gene,chlo,Plastid,Soluble
Zm00001eb069020,unknown,Near-Core Gene,chlo,Plastid,Membrane
Zm00001eb097490,Tandem,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb116650,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb428850,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb045260,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb157020,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb424040,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb337940,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb265570,unknown,Dispensable Gene,chlo,Cell membrane,Membrane
Zm00001eb219190,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb191510,WGD,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb146430,unknown,Near-Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb158030,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb059400,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb028280,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb372400,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb344350,WGD,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb363970,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb355440,Tandem,Core Gene,vacu,Cell membrane,Membrane
Zm00001eb315360,unknown,Dispensable Gene,chlo,Extracellular,Soluble
Zm00001eb330890,Tandem,Core Gene,chlo,Extracellular,Soluble
Zm00001eb313220,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb238130,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb240150,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb235530,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb255310,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb218630,WGD,Core Gene,cysk,Cytoplasm,Soluble
Zm00001eb237050,unknown,Near-Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb256220,WGD,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb196260,unknown,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb189460,unknown,Dispensable Gene,mito,Extracellular,Soluble
Zm00001eb189910,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb191600,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb126330,unknown,Core Gene,chlo,Peroxisome,Soluble
Zm00001eb132730,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb141260,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb084160,unknown,Core Gene,chlo,Plastid,Soluble
Zm00001eb095930,unknown,Core Gene,chlo,Plastid,Soluble
Zm00001eb079170,unknown,Core Gene,pero,Peroxisome,Soluble
Zm00001eb104520,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb109880,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb422970,unknown,Dispensable Gene,mito,Nucleus,Soluble
Zm00001eb430460,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb430780,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb018260,Tandem,Core Gene,chlo,Nucleus,Soluble
Zm00001eb039730,Tandem,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb009030,unknown,Dispensable Gene,extr,Extracellular,Soluble
Zm00001eb010040,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb096990,WGD,Core Gene,cyto,Peroxisome,Soluble
Zm00001eb046070,unknown,Near-Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb055850,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb331760,unknown,Near-Core Gene,chlo,Cell membrane,Membrane
Zm00001eb167150,unknown,Core Gene,chlo,Plastid,Membrane
Zm00001eb111380,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb372130,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb397810,unknown,Core Gene,mito,Mitochondrion,Soluble
Zm00001eb399220,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb359650,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb318580,unknown,Core Gene,cyto,Peroxisome,Soluble
Zm00001eb328640,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb320290,unknown,Near-Core Gene,mito,Mitochondrion,Membrane
Zm00001eb307160,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb317710,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb328410,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb284530,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb278730,unknown,Dispensable Gene,mito,Mitochondrion,Soluble
Zm00001eb274660,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb260890,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb258320,unknown,Core Gene,vacu,Endoplasmic reticulum,Membrane
Zm00001eb229980,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb208500,unknown,Core Gene,mito,Plastid,Soluble
Zm00001eb203920,WGD,Core Gene,extr,Endoplasmic reticulum,Membrane
Zm00001eb167200,unknown,Core Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb178510,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb136670,Tandem,Dispensable Gene,cyto,Nucleus,Soluble
Zm00001eb140820,Tandem,Core Gene,cyto,Nucleus,Soluble
Zm00001eb162270,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb124330,unknown,Near-Core Gene,mito,Mitochondrion,Membrane
Zm00001eb150270,unknown,Core Gene,mito,Golgi apparatus,Membrane
Zm00001eb135120,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb094740,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb086420,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb112280,unknown,Dispensable Gene,mito,Golgi apparatus,Membrane
Zm00001eb084840,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb107790,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb079270,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb108350,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb407430,Tandem,Near-Core Gene,cyto,Nucleus,Soluble
Zm00001eb420510,unknown,Core Gene,mito,Mitochondrion,Soluble
Zm00001eb428440,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb424090,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb029780,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb044720,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb037880,Tandem,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb055840,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb384360,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb358820,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb360380,unknown,Dispensable Gene,chlo,Nucleus,Soluble
Zm00001eb309330,unknown,Private Gene,chlo,Plastid,Membrane
Zm00001eb302980,unknown,Core Gene,chlo,Plastid,Soluble
Zm00001eb317590,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb287280,unknown,Core Gene,cyto,Mitochondrion,Soluble
Zm00001eb222480,unknown,Private Gene,chlo,Nucleus,Soluble
Zm00001eb243140,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb182920,unknown,Core Gene,cyto,Peroxisome,Soluble
Zm00001eb181710,WGD,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb158780,WGD,Core Gene,chlo,Nucleus,Membrane
Zm00001eb089020,unknown,Dispensable Gene,chlo,Plastid,Soluble
Zm00001eb097710,unknown,Core Gene,chlo,Golgi apparatus,Membrane
Zm00001eb094400,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb423200,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb064910,unknown,Core Gene,chlo,Plastid,Soluble
Zm00001eb061670,Tandem,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb028320,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb429120,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb223220,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb211180,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb225320,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb198000,unknown,Core Gene,chlo,Mitochondrion,Soluble
Zm00001eb208020,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb129710,WGD,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb079760,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb424430,Tandem,Core Gene,chlo,Plastid,Soluble
Zm00001eb424440,Tandem,Core Gene,chlo,Plastid,Soluble
Zm00001eb421970,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb418280,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb239760,WGD,Core Gene,chlo,Plastid,Membrane
Zm00001eb071770,unknown,Core Gene,chlo,Plastid,Membrane
Zm00001eb113290,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb242070,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb161340,WGD,Core Gene,chlo,Nucleus,Soluble
Zm00001eb206010,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb194900,unknown,Dispensable Gene,chlo,Mitochondrion,Membrane
Zm00001eb055950,unknown,Core Gene,cyto,Peroxisome,Soluble
Zm00001eb280040,unknown,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb427120,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb350480,unknown,Near-Core Gene,mito,Cytoplasm,Soluble
Zm00001eb283950,WGD,Core Gene,mito,Cytoplasm,Soluble
Zm00001eb188300,unknown,Dispensable Gene,chlo,Cytoplasm,Soluble
Zm00001eb036570,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb182630,unknown,Dispensable Gene,mito,Cytoplasm,Soluble
Zm00001eb378190,unknown,Dispensable Gene,cyto,Mitochondrion,Soluble
Zm00001eb082390,unknown,Core Gene,E.R.,Peroxisome,Soluble
Zm00001eb078100,unknown,Core Gene,E.R.,Cell membrane,Membrane
Zm00001eb185870,unknown,Dispensable Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb436030,unknown,unknown,nucl,Mitochondrion,Soluble
Zm00001eb373470,unknown,Dispensable Gene,chlo,Cell membrane,Membrane
Zm00001eb062080,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb301780,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb242780,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb219430,unknown,Near-Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb203460,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb137920,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb103550,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb421570,unknown,Dispensable Gene,chlo,Nucleus,Membrane
Zm00001eb419330,unknown,Dispensable Gene,cyto_nucl,Cytoplasm,Soluble
Zm00001eb136700,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb214040,WGD,Core Gene,extr,Endoplasmic reticulum,Membrane
Zm00001eb112670,unknown,Core Gene,E.R.,Cell membrane,Membrane
Zm00001eb345910,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb058600,WGD,Core Gene,plas,Endoplasmic reticulum,Membrane
Zm00001eb324340,unknown,Dispensable Gene,cyto,Nucleus,Soluble
Zm00001eb323690,WGD,Core Gene,vacu,Cell membrane,Membrane
Zm00001eb175730,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb007160,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
Zm00001eb070840,WGD,Core Gene,cyto,Golgi apparatus,Membrane
Zm00001eb174700,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb092220,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb112380,unknown,Core Gene,vacu,Cell membrane,Membrane
Zm00001eb403520,unknown,Core Gene,vacu,Cell membrane,Membrane
Zm00001eb173000,unknown,Private Gene,vacu,Endoplasmic reticulum,Membrane
Zm00001eb184900,unknown,Core Gene,extr,Cell membrane,Membrane
Zm00001eb095200,WGD,Core Gene,chlo,Golgi apparatus,Membrane
Zm00001eb110580,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb416120,unknown,Dispensable Gene,cyto,Mitochondrion,Membrane
Zm00001eb041190,unknown,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb033900,unknown,Core Gene,vacu,Endoplasmic reticulum,Membrane
Zm00001eb308750,unknown,Core Gene,cyto,Nucleus,Soluble
Zm00001eb200730,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb231820,unknown,Core Gene,vacu,Mitochondrion,Soluble
Zm00001eb384580,unknown,Core Gene,plas,Cell membrane,Membrane
Zm00001eb283940,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb296920,Tandem,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb187070,WGD,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb062320,Tandem,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb310620,unknown,Core Gene,E.R.,Nucleus,Soluble
Zm00001eb275720,unknown,Core Gene,cyto,Cytoplasm,Soluble
Zm00001eb253160,unknown,Core Gene,E.R.,Cell membrane,Membrane
Zm00001eb160550,unknown,Core Gene,chlo,Plastid,Membrane
Zm00001eb413680,unknown,Core Gene,chlo,Cytoplasm,Soluble
Zm00001eb315730,Tandem,Near-Core Gene,plas,Mitochondrion,Membrane
Zm00001eb441700,unknown,unknown,cyto,Endoplasmic reticulum,Membrane
Zm00001eb127240,unknown,Core Gene,plas,Extracellular,Soluble
Zm00001eb113080,WGD,Near-Core Gene,plas,Endoplasmic reticulum,Membrane
Zm00001eb264290,unknown,Dispensable Gene,cysk,Cytoplasm,Soluble
Zm00001eb144460,unknown,Dispensable Gene,chlo,Mitochondrion,Soluble
Zm00001eb152230,unknown,Dispensable Gene,cysk,Cytoplasm,Soluble
Zm00001eb010260,unknown,Dispensable Gene,cysk,Cytoplasm,Soluble
Zm00001eb185840,Tandem,Core Gene,nucl,Cytoplasm,Soluble
Zm00001eb431560,unknown,Core Gene,plas,Lysosome/Vacuole,Membrane
Zm00001eb403190,unknown,Core Gene,chlo,Peroxisome,Membrane
Zm00001eb309580,WGD,Core Gene,chlo,Plastid,Membrane
Zm00001eb321940,unknown,Dispensable Gene,chlo,Lysosome/Vacuole,Membrane
Zm00001eb143420,unknown,Core Gene,extr,Cell membrane,Membrane
Zm00001eb410330,WGD,Near-Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb005700,WGD,Core Gene,chlo,Mitochondrion,Membrane
Zm00001eb341750,unknown,Core Gene,chlo,Nucleus,Soluble
Zm00001eb350620,unknown,Core Gene,chlo,Endoplasmic reticulum,Membrane
Zm00001eb316240,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb321390,unknown,Core Gene,chlo,Cell membrane,Membrane
Zm00001eb285540,unknown,Dispensable Gene,cyto,Endoplasmic reticulum,Membrane
Zm00001eb241070,unknown,Dispensable Gene,cyto,Cytoplasm,Soluble
